episode,username,comment,quoted_user,quoted_text,join_date,post_num,neg,neu,pos,compound,overall,anger,disgust,fear,joy,neutral,sadness,surprise,ep_rating
Ep8,Sheol01,"""       What happened in the 2nd half of the Episode? I dozed off. Seriously, I have a cold or mild Covid. This didn't really help.""",,,24-Jul,4111,0.18,0.82,0.0,-0.4896,negative,0.017373508,0.008755569,0.051420499,0.015604122,0.076867923,0.197441548,0.632536769,3.9
Ep14,__FK__,""" Last episode was the best one i got gossbumps https://malsignature.com/?/view?username=__FK__&style=normal my:<series name> """,,,21-Mar,213,0.0,0.687,0.313,0.6767,positive,0.005854982,0.001573449,0.00203362,0.281936377,0.263607562,0.011348861,0.433645099,4.6
Ep2,Carcox,"""""""""animation""""""  """,,,21-Apr,5,0.0,1.0,0.0,0.0,neutral,0.054675657,0.247706562,0.005518114,0.015020237,0.643290162,0.007998114,0.025791189,3.2
Ep14,AV_Kantoku,"""""BLUE LOCK Boy""...     😅AV_KantokuDec 29, 2024 11:48 PMPowered by「アニソン」。  'anison' (ANIme SONg).  RAW and NOT DILUTED (aka NOT REMIXED [there are exceptions])  AND NOT THE WESTERN/GAIJIN EMPHASIS ON OST/BGM,  but...OPs, EDs, INsert Songs, & Character Songs! """,,,21-Mar,51,0.0,1.0,0.0,0.0,neutral,0.121104836,0.0313107,0.186725125,0.045904342,0.382387221,0.082511708,0.150056109,4.6
Ep4,DeonX,"""""I can't satisfy you anymore Nagi"" nahhh what is this cuck aah dialogue from Reo? Do better man 😭😭😭  Reo had a nice awakening. It was better showcased than Isagi bruh.  Sae is gonna pick someone from Blue Lock ;)""",,,21-Feb,23448,0.053,0.724,0.223,0.7918,positive,0.175006017,0.20470804,0.013384674,0.048689429,0.345327467,0.160645306,0.052239068,3.5
Ep14,LegendaryLizard,"""""Luck"" *Insert fire emojis here.*""",,,20-Feb,2,0.375,0.625,0.0,-0.34,negative,0.025084285,0.023490584,0.002374246,0.115454264,0.793111682,0.004588703,0.035896309,4.6
Ep7,neffst3r,"""""Nice to meet you, Japan. I am... Nagi Seishiro.""  """,,,19-Jan,426,0.0,0.714,0.286,0.4215,positive,0.000753868,0.000735666,0.000896425,0.953598559,0.016667556,0.003703499,0.023644373,4.1
Ep4,yellowheartren,"""""Nicely done, number 6""? What's he even talking about? That was just confusing. And uh... Lifestyle of the rich and famous again - ok, I'm sure everyone knows by now, even if they haven't seen EpiNagi. Can you stop rehashing poor Reo's life circumstances please? I swear, everything that's done to this guy, everything that's supposed to evoke sympathy, is just making me hate him more and more. Which is sad, because he used to seem like a fun, likeable character. It's like he's just getting pummeled into the bad meme MCR emo teen of yesteryear. One of the longest episodes, and yet, not even the whole of it is spent on the game itself. When the first one was spread over two. But hey, at least we get instant flashbacks yet again... sigh.""",,,09-Oct,775,0.089,0.765,0.146,0.6606,positive,0.024629325,0.213722095,0.004967725,0.013527115,0.131759793,0.565949738,0.045444258,3.5
Ep13,dragynfaerie,"""""You won't even let me lose.""  Never thought I'd ever see Rin and Barou have similar thoughts. It's ISAGI HUNTING SEASON!""",,,12-Nov,2518,0.0,1.0,0.0,0.0,neutral,0.533367038,0.048251305,0.133608848,0.018125033,0.242552012,0.014200342,0.009895422,4.4
Ep3,deg,"""""dont think just feel"" - bruce lee aka hiori  isagi finally awakens to the flow aka the zone   animation is still a slideshow though lol""",,,09-Jan,105938,0.0,0.887,0.113,0.4215,positive,0.026714059,0.003908396,0.037478063,0.519624472,0.156308636,0.125981346,0.129985064,3.5
Ep6,Jony_,"""#BlueLock vs U-20 Japan  HOW MUCH FUCKING AURA THIS GAME GIVES. 🔥🔥🔥🔥🔥""",,,13-Jul,572,0.0,1.0,0.0,0.0,neutral,0.975871027,0.004626219,0.011846897,0.001291848,0.001645635,0.002463329,0.002255023,3.9
Ep4,scorpioniclibra,"""(i’ve seen what you did with that “ain’t the next game about to start” shot, fruity fruity)  Annnnnd my favourite blue lock members of the alphabet mafia Reo and Nagi are back to the forefront this episode <3 “I’m not good enough to satisfy you anymore, Nagi. Look at you having fun. [...] You’re not mine anymore, are you?” NOOOOOOOO STOOOOP  Ok they lost, oh well, at least Reo scored and kinda curbed his identity crisis. Also wait, who the fuck does Sae want to team up with?? Ok so i spoiled myself :) Also i liked the cocky but sly glasses guy scorpioniclibraOct 26, 2024 1:08 PM""",,,22-Jul,317,0.08,0.78,0.14,0.6332,positive,0.069219537,0.126763403,0.004841729,0.173050404,0.333905995,0.167913467,0.124305457,3.5
Ep2,yellowheartren,"""+1 for the whole ""adding some particle effects ain't gonna make an animation"" pile of voices here. Like, I wouldn't have an issue with that but they should be additions, not replacements. That's just lazy.  Also +1 for the heavy rotation of the cast. Felt this in s1 already, but ofc now it's becoming a lot more obvious. Trying to get us to feel emotionally invested in characters, only for them to be uhh... locked off, so to say - it gets old quick and when the audience catches on, they'll just stop caring. And only to make way for newer and newer ""tourists"" (because how many of these are gonna remain eventually?), whose lack of background they're trying to make up for by making them flashier and flashier...in all the weirdest ways. It feels cheap. Especially when, in the meantime, all the insane amount of official merch makes it feel like the entire cast is maybe, what, 8 guys total. Ugh.  Plus, it kinda feels like the translators are trying a little too hard to come up with stuff and I'm not convinced all of that still feels natural.  Poor Aryu and Chigiri though. To be surrounded by such plebs. Pfft.""",,,09-Oct,775,0.119,0.811,0.07,-0.8756,negative,0.03491886,0.806511104,0.004080749,0.002057167,0.101537041,0.039243154,0.011651933,3.2
Ep6,betazephaniel,"""..... I mean I'll still watch but damn.... are you kidding me... even the approach from the tunnel was a slideshow?.. guess this anime adaptation is really cooked.""",,,16-Jul,214,0.0,0.94,0.06,0.1531,positive,0.13240771,0.12695533,0.008908193,0.02760376,0.128164932,0.092136525,0.483823597,3.9
Ep2,EikeChisaki,""".....................""",,,21-Mar,3,0.0,1.0,0.0,0.0,neutral,0.009171496,0.014588515,0.005367765,0.005370435,0.886321366,0.055906806,0.023273654,3.2
Ep14,PastUchiha98,""".....THIS BLUE LOCK REDEMPTION EPISODE WAS AN ABSOLUTE CINEMA FRR!! 🗣️🖐️\(^O^)/🖐️ Feel pain, think about pain, accept pain, know pain... Shinra Tensei!""",,,17-Mar,150,0.343,0.574,0.083,-0.8472,negative,0.225161269,0.048264597,0.206373632,0.022371253,0.172316238,0.212683395,0.112829626,4.6
Ep2,Xiao,"""....Wow, I really have shit luck. Literally Tower of God S2 and Blue Lock S2 were the top 2 anime I was looking forward to all year long, and they both got the PowerPoint slide animation treatment. I thought the animation would maybe somewhat improve from the second half of S1, considering how successful S1 was in boosting manga sales and with the Episode Nagi movie, but nope....I'm not even gonna have expectations that the animation will improve in the U-20 match, though of course I hope I'll be proven wrong. Welp, even though the visuals also got a downgrade, at least that's still somewhat decent.  Well onto the episode itself - seeing a brief wholesome bonding moment between Isagi, Hiori, and Nanase was pretty great, considering how crass a majority of the other players are. But the rest of the match was basically watching Isagi yapping away with expositions while he's flailing around and failing to properly assert himself into the match. Not very enjoyable to watch, but guess we'll see what new idea Isagi came up with in the next episode.  ✫anime list✫manga list""",,"""""As promised, all that you seek, all that we desire, is prepared up there. On top of the Tower.""""",15-Apr,1590,0.07,0.783,0.147,0.9178,positive,0.006022139,0.011965014,0.001523415,0.010258522,0.019233184,0.005413692,0.945584059,3.2
Ep3,Lumoze,""".png Lock from 8 frame studios strikes again""",,,23-Sep,7,0.294,0.706,0.0,-0.3612,negative,0.137151942,0.011262599,0.124127649,0.005137674,0.258646965,0.263846844,0.199826345,3.5
Ep4,P3RRY,"""0 movement, drawings are okayish, but the animation is nonexistent. I really hope the U20 match is gonna look better than this """,,,14-Jun,1,0.0,0.689,0.311,0.8458,positive,0.011581186,0.025225842,0.019879172,0.061200742,0.8578915,0.018097324,0.00612421,3.5
Ep1,Real_Baonana,"""1 episode with 0 action scene, i think its just for introducting new character and make a character development for some.""",,,24-May,3,0.0,1.0,0.0,0.0,neutral,0.003856395,0.004398148,0.001633401,0.016197043,0.92747575,0.007750613,0.038688667,4.0
Ep14,Plutonium288,"""1 good episode is not gonna save the season, as a manga reader I am infuriarated""",,,21-Apr,4,0.159,0.666,0.175,0.0701,neutral,0.991894066,0.001942391,0.000843142,0.000606671,0.002005586,0.001577868,0.001130156,4.6
Ep2,Tsuyo_Mika,"""1st match is between Team A and Team B. Isagi Yoichi is in the 1st match itself. Chigiri is in his opponent team in the match.  Isagi finds it hard to make an impact in the match. He’s cornered by Karasu, and founds ignored. But then he finds a place he can fit in.""",,,20-May,1203,0.079,0.863,0.058,0.2144,positive,0.145894393,0.241860822,0.070045292,0.003050414,0.371879399,0.151425287,0.015844455,3.2
Ep8,Jony_,"""2-1 in favor of Blue Lock. 🔥  ▫Although it seems that in the second half, Ryusei will come in to make his mess.""",,,13-Jul,572,0.099,0.794,0.107,0.0516,neutral,0.121863931,0.229645938,0.03159957,0.012965485,0.517897844,0.079056233,0.006970975,3.9
Ep2,Musashi_Arun,"""2/5 it was really bad""",,,20-Oct,207,0.487,0.513,0.0,-0.5849,negative,0.040563289,0.282303154,0.046948161,0.011786596,0.072449192,0.479207456,0.066742145,3.2
Ep10,yellowheartren,"""2ND HARF, really?... come on, people.  CHIGIRI MY MAN 💔😭 And Ikki with that sacrifice, yeesh. You will be remembered. 😔  Shidou just. Coming. Right there. How is that not an instant red card. Pfft. Nagi casually making his bf blush, and then collars again... geez. What even is going on anymore. Ah well. At least Hiori's also there again.  Come to think of it though. U20 would be completely steamrolled if it wasn't for their... actually-not-team-members they pilfered from elsewhere. Exhibition match, my foot. Genuine question btw: why do we need the CGI legs/feet/cleats (let's face it, mostly cleats)?? Someone really seems to have a boner for them somewhere, but they just... really don't add anything to anything.  Isagi and Bachira moms in additional time continue to be perfect, even before they start discussing their boys- nudie buddies indeed. 🤣🤣🤣 Can we have actual footage of that pls.yellowheartrenDec 7, 2024 7:52 AM""",,,09-Oct,775,0.0,0.946,0.054,0.8171,positive,0.045563187,0.06000362,0.004615635,0.030005271,0.212572351,0.024275081,0.622964859,4.1
Ep4,Musashi_Arun,"""3/10 ahh episode lol""",,,20-Oct,207,0.0,0.517,0.483,0.4215,positive,0.01231163,0.012700796,0.002790947,0.71136415,0.121618286,0.027622763,0.11159151,3.5
Ep2,Baltheon,"""7 deadly frames have competittion now""",,,16-Oct,1,0.0,1.0,0.0,0.0,neutral,0.136940673,0.005713933,0.159968033,0.010456353,0.517212927,0.073242694,0.096465349,3.2
Ep2,Red,"""8bit is officially lukewarm.""",,,12-Jul,1918,0.0,1.0,0.0,0.0,neutral,0.058346581,0.193875059,0.016170409,0.006394227,0.519860923,0.200518131,0.00483461,3.2
Ep3,shane_nichols,"""8bit sucks so much ass. This should've been giving to the Team that animated Haikyuu and Kuroko no Basket. 😒""",,,15-Jun,1121,0.328,0.58,0.093,-0.7251,negative,0.212417603,0.679385364,0.003706793,0.001678842,0.028313745,0.068412773,0.006084978,3.5
Ep8,PettankoLover,"""??????? what was that dribble between Isagi and Bachira?? trash""",,,16-Nov,368,0.0,1.0,0.0,0.0,neutral,0.062417306,0.029902067,0.005979858,0.005103118,0.096159607,0.012662932,0.787775159,3.9
